Ngram,Count,Katz_Prob
"దోషిగా తేచ్చిన సీబీఐ ప్రత్యేక",1,0.5
"తేచ్చిన సీబీఐ ప్రత్యేక కోర్టు",1,0.5
"సీబీఐ ప్రత్యేక కోర్టు సోమవారం",1,0.25
"ప్రత్యేక కోర్టు సోమవారం శిక్ష",1,0.5
"కోర్టు సోమవారం శిక్ష ఖరారు",1,0.5
"సోమవారం శిక్ష ఖరారు చేయనుంది",1,0.5
"శిక్ష ఖరారు చేయనుంది .",1,0.5
"ఖరారు చేయనుంది . </s>",1,0.5
"చేయనుంది . </s> </s>",3,0.8333333333333334
"<s> <s> <s> ఇదిలా",17,0.002084122773777946
"<s> <s> ఇదిలా ఉంటే",16,0.9117647058823529
"తెలంగాణలో పరిస్థితిని తెలుసుకోవడానికి ముఖ్యమంత్రి",1,0.5
"పరిస్థితిని తెలుసుకోవడానికి ముఖ్యమంత్రి కె",1,0.5
"తెలుసుకోవడానికి ముఖ్యమంత్రి కె .",1,0.5
"ముఖ్యమంత్రి కె . రోశయ్య",1,0.0625
"కె . రోశయ్య ఢిల్లీ",1,0.5
". రోశయ్య ఢిల్లీ నుంచి",1,0.5
"రోశయ్య ఢిల్లీ నుంచి రాష్ట్ర",1,0.5
"ఢిల్లీ నుంచి రాష్ట్ర హోం",1,0.5
"నుంచి రాష్ట్ర హోం మంత్రి",1,0.5
"రాష్ట్ర హోం మంత్రి సబితా",1,0.5
"హోం మంత్రి సబితా ఇంద్రారెడ్డికి",1,0.5
"మంత్రి సబితా ఇంద్రారెడ్డికి ఫోన్",1,0.5
"సబితా ఇంద్రారెడ్డికి ఫోన్ చేశారు",1,0.5
"ఇంద్రారెడ్డికి ఫోన్ చేశారు .",1,0.5
"ఫోన్ చేశారు . కెసిఆర్",1,0.16666666666666666
"చేశారు . కెసిఆర్ ఆరోగ్య",1,0.5
". కెసిఆర్ ఆరోగ్య పరిస్థితిని",1,0.5
"కెసిఆర్ ఆరోగ్య పరిస్థితిని ఆయన",1,0.5
"ఆరోగ్య పరిస్థితిని ఆయన అడిగి",1,0.5
"పరిస్థితిని ఆయన అడిగి తెలుసుకున్నారు",1,0.5
"ఆయన అడిగి తెలుసుకున్నారు .",1,0.5
"అడిగి తెలుసుకున్నారు . </s>",3,0.5
"తెలుసుకున్నారు . </s> </s>",3,0.8333333333333334
"<s> మండల కేంద్రమైన హథ్నూర",1,0.03333333333333333
"మండల కేంద్రమైన హథ్నూర నుండి",1,0.5
"కేంద్రమైన హథ్నూర నుండి 16",1,0.5
"హథ్నూర నుండి 16 కి",1,0.5
"నుండి 16 కి .",2,0.75
"16 కి . మీ",2,0.75
"సమీప పట్టణమైన సంగారెడ్డి నుండి",1,0.5
"పట్టణమైన సంగారెడ్డి నుండి 30",1,0.5
"సంగారెడ్డి నుండి 30 కి",1,0.5
"నుండి 30 కి .",4,0.875
"30 కి . మీ",4,0.875
"దూరంలోనూ ఉంది . 2011",15,0.6304347826086957
"ఉంది . 2011 భారత",17,0.9705882352941176
". 2011 భారత జనగణన",17,0.9705882352941176
"2011 భారత జనగణన గణాంకాల",25,0.98
"భారత జనగణన గణాంకాల ప్రకారం",25,0.98
"జనగణన గణాంకాల ప్రకారం ఈ",25,0.98
"గణాంకాల ప్రకారం ఈ గ్రామం",25,0.98
"ప్రకారం ఈ గ్రామం 152",1,0.02
"ఈ గ్రామం 152 ఇళ్లతో",1,0.5
"152 ఇళ్లతో",596,0.16666666666666666
"596 జనాభాతో 507 హెక్టార్లలో",1,0.5
"జనాభాతో 507 హెక్టార్లలో విస్తరించి",1,0.5
"507 హెక్టార్లలో విస్తరించి ఉంది",1,0.5
"హెక్టార్లలో విస్తరించి ఉంది .",25,0.98
"విస్తరించి ఉంది . గ్రామంలో",25,0.98
"ఉంది . గ్రామంలో మగవారి",25,0.532608695652174
". గ్రామంలో మగవారి సంఖ్య",25,0.98
"గ్రామంలో మగవారి సంఖ్య 288",1,0.02
"ఆడవారి సంఖ్య 308 .",1,0.5
"సంఖ్య 308 . షెడ్యూల్డ్",1,0.5
"308 . షెడ్యూల్డ్ కులాల",1,0.5
". షెడ్యూల్డ్ కులాల సంఖ్య",24,0.94
"షెడ్యూల్డ్ కులాల సంఖ్య 43",1,0.020833333333333332
"కులాల సంఖ్య 43 కాగా",1,0.5
"సంఖ్య 43 కాగా షెడ్యూల్డ్",1,0.5
"43 కాగా షెడ్యూల్డ్ తెగల",1,0.5
"కాగా షెడ్యూల్డ్ తెగల సంఖ్య",24,0.94
"షెడ్యూల్డ్ తెగల సంఖ్య 28",1,0.020833333333333332
"తెగల సంఖ్య 28 .",1,0.5
"సంఖ్య 28 . గ్రామం",1,0.5
"28 . గ్రామం యొక్క",1,0.5
". గ్రామం యొక్క జనగణన",25,0.98
"గ్రామం యొక్క జనగణన లొకేషన్",25,0.98
"యొక్క జనగణన లొకేషన్ కోడ్",25,0.98
"జనగణన లొకేషన్ కోడ్ 573812",1,0.02
"లొకేషన్ కోడ్ 573812 [",1,0.5
"కోడ్ 573812 [ 2",1,0.5
"573812 [ 2 ]",1,0.5
"[ 2 ] .",3,0.3125
"2 ] . పిన్",3,0.8333333333333334
"] . పిన్ కోడ్",4,0.875
". పిన్ కోడ్ :",25,0.9423076923076923
"పిన్ కోడ్ : 502313",1,0.02
"కోడ్ : 502313 .",1,0.5
": 502313 . గ్రామంలో",1,0.5
"502313 . గ్రామంలో ప్రభుత్వ",1,0.5
". గ్రామంలో ప్రభుత్వ ప్రాథమిక",4,0.875
"గ్రామంలో ప్రభుత్వ ప్రాథమిక పాఠశాల",13,0.5681818181818182
"ప్రభుత్వ ప్రాథమిక పాఠశాల ఒకటి",14,0.9642857142857143
"ప్రాథమిక పాఠశాల ఒకటి ఉంది",7,0.9285714285714286
"పాఠశాల ఒకటి ఉంది .",12,0.9583333333333334
"ఒకటి ఉంది . సమీప",4,0.2916666666666667
"ఉంది . సమీప బాలబడి",4,0.12962962962962962
"ప్రాథమిక పాఠశాల నాగారం (",1,0.5
"పాఠశాల నాగారం ( హథ్నూర",1,0.5
"నాగారం ( హథ్నూర )",1,0.5
"( హథ్నూర ) లోను",1,0.5
"మాధ్యమిక పాఠశాల ఎల్లమ్మగూడలోనూ ఉన్నాయి",1,0.5
"పాఠశాల ఎల్లమ్మగూడలోనూ ఉన్నాయి .",1,0.5
"ఎల్లమ్మగూడలోనూ ఉన్నాయి . సమీప",1,0.5
"ఉన్నాయి . సమీప జూనియర్",19,0.2642857142857143
". సమీప జూనియర్ కళాశాల",22,0.9772727272727273
"సమీప జూనియర్ కళాశాల హథ్నూరలోను",1,0.041666666666666664
"ప్రభుత్వ ఆర్ట్స్ / సైన్స్",25,0.98
"ఆర్ట్స్ / సైన్స్ డిగ్రీ",25,0.98
"/ సైన్స్ డిగ్రీ కళాశాల",25,0.98
"సైన్స్ డిగ్రీ కళాశాల కాసల్లోనూ",1,0.027777777777777776
"డిగ్రీ కళాశాల కాసల్లోనూ ఉన్నాయి",1,0.5
"కళాశాల కాసల్లోనూ ఉన్నాయి .",1,0.5
"కాసల్లోనూ ఉన్నాయి . సమీప",1,0.5
"ఉన్నాయి . సమీప వైద్య",20,0.2785714285714286
". సమీప వైద్య కళాశాల",20,0.975
"పాలీటెక్నిక్ సంగారెడ్డిలో ఉన్నాయి .",1,0.5
"సంగారెడ్డిలో ఉన్నాయి . సమీప",1,0.5
"ఉన్నాయి . సమీప వృత్తి",17,0.2357142857142857
". సమీప వృత్తి విద్యా",17,0.9705882352941176
"సమీప వృత్తి విద్యా శిక్షణ",23,0.9782608695652174
"వృత్తి విద్యా శిక్షణ పాఠశాల",24,0.9791666666666666
"విద్యా శిక్షణ పాఠశాల హథ్నూరలోను",1,0.03333333333333333
"అనియత విద్యా కేంద్రం సంగారెడ్డిలోను",1,0.038461538461538464
"దివ్యాంగుల ప్రత్యేక పాఠశాల హైదరాబాదు",2,0.06818181818181818
"ప్రత్యేక పాఠశాల హైదరాబాదు లోనూ",2,0.75
"పాఠశాల హైదరాబాదు లోనూ ఉన్నాయి",2,0.75
"హైదరాబాదు లోనూ ఉన్నాయి .",2,0.75
"లోనూ ఉన్నాయి . గ్రామంలో",1,0.03333333333333333
"ఉన్నాయి . గ్రామంలో స్వయం",5,0.14516129032258066
". గ్రామంలో స్వయం సహాయక",8,0.9375
"గ్రామంలో స్వయం సహాయక బృందం",27,0.9814814814814815
"వ్యవసాయ మార్కెటింగ్ సొసైటీ ఉన్నాయి",2,0.0625
"మార్కెటింగ్ సొసైటీ ఉన్నాయి .",2,0.75
"సొసైటీ ఉన్నాయి . వ్యవసాయ",1,0.25
"ఉన్నాయి . వ్యవసాయ పరపతి",2,0.25
". వ్యవసాయ పరపతి సంఘం",4,0.875
"వ్యవసాయ పరపతి సంఘం గ్రామం",21,0.7592592592592593
"పరపతి సంఘం గ్రామం నుండి",21,0.9761904761904762
"సంఘం గ్రామం నుండి 5",14,0.6428571428571429
"గ్రామం నుండి 5 నుండి",79,0.6181102362204725
"నుండి 5 నుండి 10",79,0.9936708860759493
"5 నుండి 10 కి",123,0.9959349593495935
". మీ . దూరంలో",130,0.29701834862385323
"మీ . దూరంలో ఉంది",67,0.5115384615384615
". దూరంలో ఉంది .",67,0.9925373134328358
"దూరంలో ఉంది . వారం",3,0.01592356687898089
"ఉంది . వారం వారం",3,0.8333333333333334
". వారం వారం సంత",7,0.9285714285714286
"వారం వారం సంత గ్రామం",11,0.65625
"వారం సంత గ్రామం నుండి",11,0.9545454545454546
"సంత గ్రామం నుండి 5",8,0.6818181818181818
"దూరంలో ఉంది . ఏటీఎమ్",7,0.041401273885350316
"సహకార బ్యాంకు గ్రామం నుండి",11,0.9545454545454546
